	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Pdlim7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	18	12	0	24	0	0	38	1	18	0	0	0	0	0	0	109	0	0	0	18	0	17	9	13	32	1	0	0	0	0	0	0	0	1	1	0	23	1	0	0	0	231	0	0	0	0	117	0	0	10	0	50	41	0	0	0	31	0	0	0	1	196	0	0	2	0	0	0	0	0	0	30	0	36	0	134	6	0	0	0	0	41	0	17	0	108	0	0	1	0	0	0	0	0	9	0	0	212	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Ddx41	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	104	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	210	1	23	0	0	352	1	0	0	0	1	0	24	0	143	0	0	0	0	0	0	0	6	40	0	0	1	0	9	0	0	0	0	0	0	0	0	0	365	6	0	0	114	0	29	297	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	186	0	0	146	8	0	0	0	9	3	0	2	0	0	6	0	33	0	0	10	0	0	0	0	0	0	63	0	0	0	0	0	84	0	0	0	0	0	0	111	0	0	0	0	0	0	0	10	0	0	8	1	0	1	0	87	0	0
Fam193b	0	0	0	446	0	0	0	412	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9	320	0	0	0	0	8	0	0	7	0	0	0	0	0	0	237	0	0	0	8	3	0	0	40	0	0	10	0	1	0	0	159	0	0	0	0	0	0	0	0	19	0	0	0	0	0	98	0	448	0	0	0	0	0	0	1	0	605	0	9	41	0	0	0	0	0	0	0	0	23	0	14	0	0	0	0	5	2	0	0	0	0	10	0	0	0	0	59	0	0	0	0	26	0	2	16	0	3	1	1	0	0	0	464	0	0	246	0	7	0	0	0	118	0	0	0	0	0	140	13	0	3	0	0	0	0	0	17	0	0	0	0	0	0	35	0	0	296	0
Pcbd2	0	0	0	0	0	0	0	1	28	0	0	0	20	10	0	0	3	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	169	51	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	12	0	18	23	0	0	0	0	89	82	0	0	55	0	58	13	0	0	0	19	0	17	0	0	0	0	0	0	0	0	0	61	0	0	0	15	0	0	0	0	0	112	0	30	9	0	0	0	0	0	49	17	0	0	0	0	0	0	0	9	4	0	0	43	0	0	0	0	0	0	0	0	0	24	43	0	0	2	0	0	0	8	1	0	1	0	49	0	0	0	0	0	0	0	0	0	0	0	1	0	21	7	0	0	0
Txndc15	0	0	0	0	0	78	0	0	0	0	0	0	18	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	8	0	0	52	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	42	0	780	0	0	0	4	293	0	17	0	1	0	406	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	407	0	0	0	0	3	0	0	259	0	0	0	1	0	1	0	0	0	0	0	74	0	0	71	16	0	0	0	0	226	0	79	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Ddx46	0	0	1	0	69	0	1	0	0	0	0	0	0	0	0	0	0	35	0	2	0	0	0	0	0	0	27	0	0	0	0	0	349	0	0	0	0	0	1	14	26	0	0	0	0	2	0	0	0	16	122	0	436	0	2	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	43	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	101	0	0	0	0	0	266	0	0	0	84	0	37	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	82	0	0	149	0	0	0	0	0	114	0	62	0	0	0	0	0	0	1	0	0	0	25	0	43	0	0	0	5	58	0	98	0	1	29	53	0	0	30	38	0	0	71
Caml	0	0	0	0	0	0	2	0	0	19	0	0	0	0	0	0	13	0	653	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	297	0	0	0	0	0	0	0	6	0	32	0	0	0	1	20	2	0	0	0	0	0	0	1	0	0	0	0	0	1	60	0	0	25	0	0	22	0	15	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	56	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	62	0	0	0	0	0	0	1	7	23	0	145	0	0	0	0	0	0	0	0	0	20	7	0	0	0	0
B4galt7	78	10	124	7	32	0	0	0	0	1	0	0	38	9	0	41	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	7	0	0	0	0	3	823	0	68	0	0	0	0	0	7	0	0	39	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	97	30	0	0	0	0	0	0	0	0	34	0	0	67	0	0	0	0	15	0	0	0	132	1	0	1	3	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0
Zfp369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	13	0	0	0	0	0	0	0	0	0	0	2	237	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	15	0	0	16	0	0	0	3	0	65	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptdss1	123	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	941	0	0	1	0	0	0	22	3	0	0	0	8	0	0	0	0	1	0	0	0	80	0	0	0	0	0	139	17	0	1201	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	438	0	0	249	207	0	135	1	0	0	0	0	125	0	0	0	0	0	0	0
Mterf3	534	0	2	32	0	0	2	2	1	4	1	0	1	1	0	1	2	2	0	0	1	0	0	0	0	2	0	2	6	6	105	2	37	18	0	4	0	0	10	0	4	0	75	1	0	0	1	43	0	0	0	0	0	219	0	0	0	2	0	0	0	0	18	8	36	8	7	1	0	0	64	0	3	1	0	153	0	0	0	0	0	0	2	5	24	6	1	112	2	0	1	1	0	4	1	0	0	1	0	0	3	17	1	0	2	0	1	1	0	52	3	11	0	3	2	25	42	0	180	0	7	40	0	0	1	0	31	257	9	1	0	2	30	3	0	0	0	29	0	34	0	120	0	19	6	0	0	0	1	55	1	1	0	0	0	0	12	0	0	0	13	4	16	0	52	0
Uqcrb	0	0	334	451	38	0	0	0	26	0	0	0	59	26	0	239	29	0	0	13	68	0	0	5	0	0	252	0	0	0	4	11	0	240	0	52	3	0	223	16	0	1	1	126	64	18	193	80	23	28	61	0	191	0	4	160	223	1	62	16	0	47	8	132	36	15	8	89	133	280	1	0	129	0	116	262	3	119	2	246	74	46	133	0	0	0	108	194	0	0	0	0	4	0	70	274	0	0	42	6	190	215	150	0	0	10	0	38	0	18	39	0	4	0	53	44	37	0	0	56	30	30	52	120	72	46	45	158	0	154	0	95	76	53	96	193	20	37	0	76	242	0	69	362	204	0	96	0	0	0	213	0	56	0	65	0	0	110	56	0	172	7	52	76	21	4
Cetn3	175	0	331	8	309	1	0	1	0	0	0	0	49	0	0	0	0	13	0	0	0	157	2	4	0	0	0	0	119	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	4	657	1	12	68	0	0	0	0	32	40	0	3	0	5	5	0	0	1	9	0	39	11	0	11	0	0	0	0	39	0	41	1	0	0	232	0	0	0	0	0	0	127	0	22	0	0	34	0	0	104	0	0	0	0	48	0	6	0	32	0	3	0	0	0	0	0	0	0	2	25	140	0	0	0	0	0	7	1	0	0	0	31	76	7	0	97	0	208	111	83	325	0	51	1	3	40	0	0	35	25	0	192	6	0	66	0	0	0	103	0	0	0	0
Smad5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	58	68	0	0	0	0	0	0	79	0	0	1	4	0	0	195	0	0	1	0	0	117	70	7	0	0	0	0	0	16	12	298	0	0	2	0	4	0	0	0	0	1	459	0	0	0	0	0	64	52	2	0	76	453	480	27	341	2	153	111	2	0	1	34	0	0	0	0	0	147	143	0	0	0	0	1	0	174	0	0	0	0	256	1175	0	0	0	0	0	0	0	369	0	0	536	326	0	0	0	1462	316	0	79	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	1	0	0	1	0	0	190	0	0	4	71	0	0	0	0	0	93	108	0
Hnrnpk	1886	0	274	105	11	404	0	538	0	1	0	44	229	267	0	4	32	349	1	0	0	0	0	14	167	0	46	0	55	0	306	139	299	52	4	129	74	6	538	13	503	21	0	2	126	18	197	386	0	30	409	364	860	152	1	447	18	228	99	14	29	233	34	6	65	33	31	398	976	454	533	74	483	191	53	277	44	65	2	30	37	127	5	4	150	65	69	689	0	0	2	28	1	31	130	232	607	0	135	729	511	0	55	29	62	41	6	187	13	112	0	44	428	62	145	1	17	981	0	41	72	23	0	267	8	0	82	464	1137	360	0	307	30	20	198	203	120	66	22	227	43	337	68	547	0	280	0	839	281	451	700	47	67	40	277	0	65	137	61	106	54	145	6	1	19	0
Ccnh	751	0	0	21	2	498	0	0	190	0	0	0	118	0	81	0	47	0	0	0	0	0	0	2	0	303	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	96	0	36	2	0	18	4	0	0	0	0	9	24	37	0	0	0	5	0	0	457	0	0	41	0	0	0	0	1	196	0	0	50	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	216	268	0	0	47	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	49	0	38	0	219	0	0	7	6	9	0	269	0	0	0	82	0	0	152	0	0	0	0	390	0	0	0	0	0	0	0	0	110	0	0	64	1	0	0	0	94	356	9	0	0	1
Rasa1	0	0	0	0	0	13	0	1	0	0	0	137	14	62	0	0	106	23	6	0	0	0	54	10	0	0	0	0	0	0	0	0	39	0	0	0	0	0	389	0	0	0	152	1	0	0	0	0	14	23	0	0	0	0	1	0	0	0	93	2	0	2	24	2	6	0	8	377	0	0	237	10	0	0	0	0	0	0	1	531	0	0	0	178	25	0	0	0	0	0	0	0	0	5	0	0	540	0	0	0	0	0	0	2	0	0	0	0	0	0	126	0	272	0	21	0	0	0	0	0	0	0	50	241	0	0	0	0	1	0	0	0	0	0	91	0	0	17	5	0	146	0	0	31	212	0	0	29	47	0	0	445	0	51	0	0	0	5	0	0	87	130	38	0	276	0
2210016F16Rik	0	0	352	0	0	294	0	0	0	0	0	44	235	0	0	0	108	0	0	0	0	0	0	0	0	0	0	5	0	0	44	0	0	3	0	1	93	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	145	0	0	0	213	22	0	12	0	0	0	0	0	0	0	0	770	1	0	0	0	0	0	8	0	0	0	0	0	143	0	0	23	0	0	28	0	0	0
Gkap1	0	0	0	0	0	3	170	0	0	1	3	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	1	0	0	2	0	0	0	2	0	0	0	2	1	1	0	2	2	0	0	0	2	0	0	1	0	0	0	23	0	0	1	0	0	0	0	0	1	0	1	141	0	159	74	0	1	1	147	6	0	0	2	53	73	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	1	0	0	9	0	0	11	1	1	0	3	173	2	26	0	0	29	1	1	0	0	6	1	7	155	0	0	0	1	0	92	394	0	2	5	0	0	0	3	0	2	69	0	0	0	0	0
Slc28a3	15	0	7	4	5	1	1	2	2	0	0	5	1	0	18	2	0	0	0	1	1	0	0	0	1	0	0	3	0	6	10	1	0	1	0	0	0	0	1	0	46	0	0	0	0	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	1	0	30	34	0	0	0	5	5	16	51	0	1	2	0	0	2	2	0	0	0	5	0	1	1	1	3	1	0	1	30	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	9	0	0	0	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	0
Naa35	0	0	0	0	0	0	0	2	0	365	0	0	13	39	0	0	0	109	0	8	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	50	1	0	0	0	29	0	30	72	0	0	0	0	9	0	0	0	0	0	13	0	0	37	23	0	0	0	0	0	0	0	0	39	0	144	119	0	0	0	0	0	0	0	0	194	0	0	60	0	0	1	108	0	0	0	0	0	0	26	0	3	0	1	13	0	98	0	0	0	0	0	0	0	9	74	0	20	0	352	0	139	0	0	0	1	38	0	28	0	243	0	1	21	315	0	0	0	0	13	0	325	0	5	0	0	0	82	12	58	0	414	0	0	0	0	0	0
Agtpbp1	0	0	346	609	0	91	18	0	0	0	118	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	1	0	13	0	359	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	36	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	92	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	23	0	0	0	0	8	0	20	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	34	0	0	0	5	17	31	0	0	0
Dapk1	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	128	0	0	198	0	16	0	12	4	0	11	1	1	0	25	0	47	0	0	0	0	0	0	0	0	0	0	0	38	5	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	245	0	0	0	0	0	275	138	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	85	0	0	0	0	0	1	0	0	0	0	0	1	0	51	0	0	0	0	0	0
Pdcd6	0	157	0	414	125	267	0	0	0	0	0	0	0	0	0	178	2	38	434	0	0	0	46	0	0	0	0	0	0	0	0	10	424	1	9	0	1	0	775	21	0	0	0	8	48	0	14	0	190	0	62	26	250	1	0	0	210	0	88	170	20	54	35	128	54	57	20	4	426	364	0	74	0	219	1	0	0	0	0	0	153	0	0	0	2	0	0	0	57	0	0	0	0	0	1117	0	0	0	0	342	0	822	628	315	0	0	0	76	187	235	1	0	0	126	361	0	1	0	0	313	0	49	3	2	5	41	0	0	327	0	0	0	0	0	0	0	48	10	0	1	0	25	470	1397	0	292	182	0	473	0	503	0	0	1	0	0	0	286	44	0	0	18	74	0	0	0
Sdha	0	0	0	0	1	0	39	0	0	22	0	400	278	164	0	0	217	1	19	0	1	0	0	0	47	36	0	37	61	0	714	0	55	1054	19	47	39	189	1	0	0	0	0	63	0	38	22	12	0	0	5	418	0	0	162	0	0	0	54	35	0	37	6	0	0	70	7	167	198	0	0	0	1	0	33	751	45	1	3	0	91	661	195	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	260	244	39	0	4	87	25	0	418	472	0	0	0	674	0	0	0	185	6	3294	0	38	82	0	152	15	0	141	0	205	53	1028	0	114	29	203	309	14	5	111	5	35	1	0	62	1743	0	1	0	0	282	1	0	0	85	5	59	25	0	3	0	255	440	0	88	39	1
Ccdc127	0	0	0	0	0	0	0	0	174	117	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	87	0	0	0	0	0	0	82	0	0	0	0	0	0	664	0	1	0	0	0	0	2	4	0	0	148	0	41	0	0	0	0	0	0	0	0	0	0	0	168	0	0	2	0	10	0	0	41	0	0	0	0	0	0	0	1	179	0	0	0	0	0	0	0	0	1	0	0	0	0	79	0	0	0	1	0	0	0	0	0	0	36	4	0	0	0	0	0	0	0	0	0	0	1	0	95	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	34	89	3	2	0	0	0	47	20	0	0	0
Erap1	0	0	0	0	106	51	0	0	0	0	0	0	0	62	0	0	0	79	142	0	0	0	0	0	0	0	0	0	0	0	0	26	82	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	11	15	0	43	2	2	6	0	0	0	0	0	13	11	0	0	0	0	1	0	0	0	8	332	0	0	0	55	168	0	0	0	0	300	0	0	0	0	0	253	0	0	0	0	0	0	0	247	0	4	1	0	451	0	0	0	0	1	0	0	0	0	0	20	0	0	52	0	185	0	0	0	2	9	87	173	0	0	0	0	0	0	0	0	495	0	0	0	0	0	16	0	0	0	0	0	0	0	62	0	0	1	0	0	0	0
Cast	0	0	74	0	0	1	0	0	0	0	0	0	126	0	0	0	0	0	820	0	0	0	0	0	0	0	0	31	0	0	0	0	0	302	0	0	0	0	0	13	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	24	36	166	0	76	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	34	0	0	0	26	0	5	30	0	0	0	0	0	0
Rhobtb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	2	0	6	35	0	63	8	0	31	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	43	6	146	0	4	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	151	0	0	0	0	0	4	0	0	116	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	125	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Glrx	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	31	65	0	0	0	0	0	20	50	0	0	0	0	0	0	0	0	0	0	215	15	1	0	16	0	0	92	0	0	37	0	31	0	0	0	0	0	1	0	0	52	144	0	1	2	41	120	62	17	4	14	0	0	0	0	177	0	0	1	0	4	33	0	0	331	0	0	226	0	0	0	0	238	0	0	0	0	93	0	0	0	5	286	66	1	0	0	0	0	1	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	39	54	0	0	0	0	0	0	0	0	0	0	172	74	0	0	0	0	36	341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Arsk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	25	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	116	0	0	110	0	0	25	0	9	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	34	0	0	0	0	38	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	32	118	1	0	1	207	36	0	49	0	12	0	95	0	25	32	0	156	1	143	0	0	256	0	0	148	25	0	0	0	1	65	0	0	0	140	0	2	1	9	0	0	0	0
Nsun2	19	21	295	2	0	11	0	0	0	298	0	0	0	0	0	132	0	0	0	0	0	0	0	1	1151	0	0	0	0	0	25	0	0	0	0	0	0	128	0	0	87	0	40	1	0	1	0	748	0	0	0	2	0	233	3	0	0	0	0	0	23	22	1	35	0	71	9	0	457	1	0	108	388	0	0	1	12	0	0	0	6	338	0	0	342	165	0	732	698	3	0	0	0	0	0	0	0	0	7	1	322	0	0	0	0	0	0	50	0	0	590	0	118	6	4	0	75	18	0	0	0	129	0	19	0	53	0	0	0	0	0	1	12	0	0	72	47	0	0	0	192	0	0	46	0	398	101	2	603	0	0	0	0	2	173	0	0	196	1	176	66	51	7	0	101	21
Mctp1	0	0	0	226	0	0	3	0	0	20	0	67	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	330	44	0	1	213	1	13	1	2	333	0	12	0	167	0	0	2	437	0	0	59	0	0	0	18	3	0	0	10	0	1	42	337	1	0	210	62	110	0	50	0	0	53	32	95	36	127	0	0	1088	0	0	0	1	0	137	94	642	0	0	0	134	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	12	0	703	223	3	0	0	165	0	0	18	0	0	0	0	11	0	0	58	0	0	0	0	43	0	1	0	0	50	188	0	0	15	0	0	0	0	33	20	120	0	83	90	9	1	95	0	0	0	0
Slf1	520	0	0	22	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	34	7	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	219	0	73	0	0	0	0	0	0	0	0	0	0	0	1	0	0	60	0	0	0	0	1
Ndufs6	108	40	0	4	0	0	369	0	0	0	42	131	0	0	0	0	0	0	0	314	108	0	0	0	0	0	0	0	0	0	1	0	0	161	0	0	0	106	150	27	0	112	112	0	0	12	50	0	0	1	37	119	0	177	3	119	0	0	90	0	13	0	37	16	26	0	0	137	0	99	0	86	392	77	0	160	0	0	0	0	0	44	0	0	86	169	0	75	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	18	0	0	0	0	0	0	54	0	55	0	172	0	0	146	35	58	20	0	1	21	0	0	79	0	0	0	0	83	4	121	0	10	2	0	0	49	0	0	2	87	0	1	0	0	0	0	23	33	0	43	0	0	0	1	1	0	3	5	0	0
