Data from original supplementary file					
ensembl	geneSymbol	log2FC	FDR	fpkm.sum	type
ENSMUST00000068705,ENSMUST00000111435	Mpzl1	0.5691651812	7.58E-05	30.329787234	UP
ENSMUST00000088244	Actr3b	0.997379146	7.62E-05	2.4690994703	UP
	abParts	-1.0365187948	7.71E-05	1.5523712044	DN
	Zfp53	0.6358624019	7.86E-05	8.8695510735	UP
ENSMUST00000028300,ENSMUST00000114159	Nacc2	0.6007441094	7.87E-05	7.0858895706	UP
ENSMUST00000072018	Alms1	-0.5485996845	7.94E-05	8.158317438	DN
ENSMUST00000156536,ENSMUST00000143186	Gm11818	0.6472048989	8.01E-05	14.3081550802	UP
ENSMUST00000098983,ENSMUST00000169835,ENSMUST00000029719	Dclk2	-0.5887020854	8.04E-05	7.7876106195	DN
ENSMUST00000060650	Frmd7	0.5739765452	8.04E-05	7.6806903991	UP
ENSMUST00000032217	Lag3	0.5869995184	8.04E-05	15.5789473684	UP
ENSMUST00000040790	Slx4	-0.5392590086	8.09E-05	13.4862062906	DN
ENSMUST00000054274	Lhfpl2	-0.5829140643	8.24E-05	14.8756906077	DN
ENSMUST00000103007	Nudt11	0.7723959878	8.24E-05	2.8328882106	UP
ENSMUST00000073459	Syt9	0.8814389236	8.35E-05	1.4439485429	UP
ENSMUST00000018965	Avpi1	0.6187013628	8.38E-05	18.7255909558	UP
ENSMUST00000029671	Ifi44	0.5651483331	8.39E-05	36.5448275862	UP
ENSMUST00000006750,ENSMUST00000107105	Rundc3a	0.6901521997	8.43E-05	4.5996705107	UP
ENSMUST00000075827	Jag2	0.6318831053	8.45E-05	10.289225422	UP
ENSMUST00000102657	B9d1	0.9362920068	8.57E-05	7.2879177378	UP
ENSMUST00000070832	1100001G20Rik	-1.4944658174	8.58E-05	4.2298850575	DN
ENSMUST00000101394	Chac2	0.7197963133	8.63E-05	7.8150943396	UP
ENSMUST00000047425	Sntb2	-0.819355489	8.70E-05	1.4447463768	DN
ENSMUST00000028062	Vim	-0.5758471512	8.71E-05	274.6794520548	DN
ENSMUST00000106485,ENSMUST00000106486,ENSMUST00000003908,ENSMUST00000106484	Mast2	-0.5294849458	8.71E-05	15.345796033	DN
ENSMUST00000105437	Rtkn2	-0.7741315302	8.71E-05	2.4789487114	DN
ENSMUST00000050433	Trpc6	0.5473978516	8.72E-05	66.0982747998	UP
ENSMUST00000117280	Smc2	-0.521123278	8.79E-05	53.4582703927	DN
ENSMUST00000145207	AK046351	1.0115386734	8.82E-05	1.6008364312	UP
ENSMUST00000073325	Phldb3	-0.5940025729	8.88E-05	15.8116453463	DN
ENSMUST00000000500	Pdgfb	0.6486446327	8.91E-05	9.4514480409	UP
ENSMUST00000046386	Zcchc14	0.6763147893	9.04E-05	3.8078291815	UP
ENSMUST00000108418,ENSMUST00000108415,ENSMUST00000108414,ENSMUST00000108417	Pou2f2	-0.5929053221	9.06E-05	7.1748026893	DN
	Mll2	-0.4948107673	9.08E-05	29.6924944366	DN
ENSMUST00000043709	Gna15	-0.5740169831	9.12E-05	38.016888434	DN
ENSMUST00000027632,ENSMUST00000052404	Epb4.1l5	0.5900771971	9.13E-05	5.1638601036	UP
ENSMUST00000113572,ENSMUST00000174131	Runx2	-0.5388775429	9.13E-05	28.2425205955	DN
	2400009B08Rik	1.1207739782	9.18E-05	7.2585227273	UP
ENSMUST00000092673,ENSMUST00000020145,ENSMUST00000164659,ENSMUST00000100036,ENSMUST00000120509	Sgk1	0.6226612216	9.18E-05	4.9830836153	UP
ENSMUST00000163115	Caps2	1.0328776459	9.19E-05	1.6715275246	UP
ENSMUST00000052201	Mis18bp1	-0.5434207455	9.31E-05	16.7312015988	DN
ENSMUST00000042985	Cebpa	-0.7538489514	9.31E-05	4.5017051914	DN
ENSMUST00000061721	E2f2	-0.5959235759	9.35E-05	8.803635595	DN
ENSMUST00000056406	Fam78a	-0.5660200265	9.65E-05	19.0022449489	DN
ENSMUST00000024270	Cdca3	-0.5725971119	0.000104425	47.5506072874	DN
ENSMUST00000114059,ENSMUST00000033547,ENSMUST00000114057	Pls3	0.5505234085	0.0001115588	16.9218336762	UP
ENSMUST00000049124	C1rl	0.5885649418	0.0001129889	19.9800266312	UP
ENSMUST00000036992	Lmo1	0.7752697108	0.0001136722	5.4873477038	UP
ENSMUST00000065291	9230110C19Rik	0.7536320126	0.0001140404	4.9148264984	UP
ENSMUST00000063879	Ppap2c	0.5590265393	0.000115568	27.5182926829	UP
ENSMUST00000014065	Clip3	0.5784523	0.0001198096	12.7130249544	UP
ENSMUST00000028689,ENSMUST00000143874	Lrp4	-0.6262291933	0.000120642	1.5256136606	DN
ENSMUST00000170347,ENSMUST00000057325	Ccdc125	-0.5691460154	0.0001233237	13.4236910509	DN
ENSMUST00000001046	S100a4	0.5426890309	0.0001241845	55.2217741935	UP
ENSMUST00000032261	Clec12b	1.2810509675	0.0001248552	1.4157372986	UP
ENSMUST00000027603	Rgs18	0.5125275116	0.0001290985	233.3549083064	UP
ENSMUST00000050797,ENSMUST00000034534	Ets1	0.5446484012	0.0001307958	16.9754552652	UP
ENSMUST00000055322	Ier5	-0.5908561897	0.0001307958	17.4594677271	DN
ENSMUST00000164309	Mcm5	-0.545691872	0.0001309202	120.7386196769	DN
ENSMUST00000001280	Gramd1a	-0.4932233328	0.0001321184	79.9305033809	DN
ENSMUST00000023482	B4galt4	0.5554131063	0.0001333233	36.5002180549	UP
ENSMUST00000150503,ENSMUST00000077159,ENSMUST00000098457	Mical3	-0.5081795045	0.0001337763	9.7304539723	DN
ENSMUST00000034205	Cenpn	-0.5682018333	0.0001351287	18.6304100228	DN
ENSMUST00000165339	Fancm	-0.5397892181	0.0001355276	6.5666924665	DN
ENSMUST00000170578	Rgmb	0.6682570696	0.0001383376	4.7585551331	UP
ENSMUST00000013851	Tnfaip8l2	-0.7748176408	0.0001390337	7.9196428571	DN
ENSMUST00000046704,ENSMUST00000102785	Olfr56	0.5096309822	0.0001402164	99.0673131774	UP
ENSMUST00000024851	Ndc80	-0.5634550908	0.0001406843	22.3214285714	DN
ENSMUST00000078163	BC067074	0.6627087605	0.000141351	4.2206877114	UP
ENSMUST00000100303	Card9	-1.0256212857	0.0001454876	2.0512820513	DN
ENSMUST00000041890	Tm6sf1	-0.6159493144	0.0001474564	18.5743613139	DN
ENSMUST00000156249	Ubc	-0.5292860509	0.0001502193	51.0390689942	DN
ENSMUST00000026795	Alox5	-0.7432758843	0.0001508697	2.7817276929	DN
ENSMUST00000080394,ENSMUST00000112456,ENSMUST00000112451	Sh3kbp1	-0.5368966272	0.0001510365	21.6578549849	DN
ENSMUST00000038341	Bub1b	-0.5257306318	0.0001518689	49.8642347778	DN
ENSMUST00000021164	Fam64a	-0.5509626919	0.0001521505	31.0993150685	DN
ENSMUST00000138703	Pfkp	0.5459302423	0.0001558211	42.2161957619	UP
ENSMUST00000025617	Rfk	0.5155528302	0.0001625009	68.7449556094	UP
ENSMUST00000086364,ENSMUST00000086363	Tmem150b	-0.9863170995	0.000166023	1.1374963354	DN
ENSMUST00000038287	Dusp5	-0.7217237687	0.0001833909	8.0191138141	DN
ENSMUST00000106005	Lrdd	-0.5296360026	0.0001835152	14.1039861352	DN
ENSMUST00000112706,ENSMUST00000151283	Serpinb8	0.5954338169	0.0001854907	9.6221815966	UP
ENSMUST00000063775	D18Ertd653e	-1.0010654605	0.0001881518	1.4977885002	DN
ENSMUST00000043484	Reep2	0.6020280438	0.0001884814	16.3399374348	UP
ENSMUST00000107757,ENSMUST00000030021,ENSMUST00000107756	Coro2a	-0.522187785	0.0001890233	65.3514604607	DN
	Myo5a	-0.5011079808	0.0001920273	20.3487373304	DN
ENSMUST00000077960,ENSMUST00000080015	H2-T22	0.5131876992	0.000192239	130.9062321326	UP
ENSMUST00000093603	Gm10286	0.8500119252	0.0001939185	1.0567264132	UP
ENSMUST00000025101	Dync2li1	0.581875895	0.0001944589	19.904870624	UP
ENSMUST00000028858	Bub1	-0.5419815565	0.0001947174	19.0352504638	DN
ENSMUST00000084828	Ncapg2	-0.5244403709	0.0001947174	26.7498098859	DN
ENSMUST00000024736	Sgol1	-0.5511148337	0.0001950335	13.9305555556	DN
ENSMUST00000067005,ENSMUST00000095439	4831426I19Rik	-0.483560082	0.0001978768	41.2962626996	DN
ENSMUST00000026407,ENSMUST00000105229	Cd63	0.5038587256	0.0002008824	294.375	UP
ENSMUST00000104937	Gm1337	0.5774959353	0.0002058959	7.0174897119	UP
ENSMUST00000026150,ENSMUST00000163265	Arhgap19	-0.5439321374	0.0002066872	16.5015600624	DN
ENSMUST00000024338	Fam132a	-0.5495884364	0.0002133721	58.9642041127	DN
ENSMUST00000116429	Slc12a4	-0.6479500217	0.0002133721	3.4834558824	DN
ENSMUST00000039949	Eme1	-0.5686025277	0.0002233934	11.489409644	DN
ENSMUST00000105393	Icosl	-0.6862694758	0.0002247745	3.9383436702	DN
ENSMUST00000169371,ENSMUST00000102819	Cntln	-0.4985210717	0.0002275296	20.4962329759	DN
ENSMUST00000027931	Nek2	-0.5578404397	0.0002275296	19.3947946065	DN
ENSMUST00000081387,ENSMUST00000093906	Birc5	-0.5405702756	0.0002299179	21.0518605333	DN
ENSMUST00000059596	Eid2	0.618384868	0.0002299179	16.0372960373	UP
ENSMUST00000051395	Prr11	-0.5569904427	0.0002300987	15.3183128111	DN
ENSMUST00000044985	Bahcc1	-0.4671191178	0.0002319962	23.0727170764	DN
ENSMUST00000102164,ENSMUST00000094782	Inpp5b	-0.523317829	0.0002351669	34.1662337662	DN
ENSMUST00000079496	Ube2s	-0.6005246263	0.0002352574	27.3272357724	DN
ENSMUST00000020896	Tspan13	0.4908771176	0.0002368158	204.1158059468	UP
ENSMUST00000052457	Mtss1l	0.5713298348	0.0002370614	35.5867944622	UP
ENSMUST00000094476	Gm12185	0.5273365257	0.0002372799	13.1666983463	UP
ENSMUST00000099675,ENSMUST00000050826	Tet1	-0.492718227	0.0002373598	12.2004264392	DN
ENSMUST00000027202	Sgol2	-0.5457408536	0.0002374691	8.5738068812	DN
ENSMUST00000092566	Slc16a10	-0.5697564043	0.0002384121	8.3625954198	DN
ENSMUST00000113134,ENSMUST00000073772,ENSMUST00000058237,ENSMUST00000113138,ENSMUST00000049289,ENSMUST00000073049,ENSMUST00000113142,ENSMUST00000097659	Ugt1a1	-0.6302797299	0.0002395891	4.591011466	DN
ENSMUST00000080630,ENSMUST00000035563	Tspan8	-0.856535299	0.0002462769	4.0290620872	DN
ENSMUST00000150327,ENSMUST00000167860,ENSMUST00000024747,ENSMUST00000071648,ENSMUST00000074629,ENSMUST00000133605,ENSMUST00000164714,ENSMUST00000142321	Vegfa	-0.5584972141	0.0002463111	6.7094837935	DN
ENSMUST00000029344	Mfsd1	0.5014324149	0.0002516689	67.667116813	UP
ENSMUST00000084894,ENSMUST00000163751,ENSMUST00000098241	Pde2a	0.5375629584	0.0002534067	30.5381944444	UP
ENSMUST00000100844	Anxa7	0.5027728422	0.0002538761	83.7025745257	UP
ENSMUST00000037007	Evpl	0.8352484679	0.0002540874	1.1386449184	UP
ENSMUST00000034989,ENSMUST00000167714	Me1	0.6578554445	0.0002541924	3.0390230208	UP
ENSMUST00000027297,ENSMUST00000156687	Plekhb2	0.4995793907	0.0002541924	34.5303058048	UP
ENSMUST00000122091	Zwilch	-0.5226561273	0.0002548816	19.5045207957	DN
ENSMUST00000053078	4933403G14Rik	-0.7637037968	0.0002551756	1.8748237948	DN
ENSMUST00000039419	Igsf10	0.5594819162	0.0002558042	11.439416493	UP
ENSMUST00000102864	Rel	-0.6660421528	0.0002568077	7.1464646465	DN
ENSMUST00000113591,ENSMUST00000102852	Ptges	0.6550990307	0.0002573959	3.5345773875	UP
	AK145489	-0.559548911	0.0002670871	5.4805028766	DN
ENSMUST00000038225	Slco4a1	0.5613623204	0.000269521	26.4731707317	UP
ENSMUST00000054960	Irf2bp2	-0.5143748723	0.0002698402	32.3818462898	DN
ENSMUST00000089377	Lgals1	-0.6468731762	0.0002712986	42.0854271357	DN
ENSMUST00000056518	Fam131a	0.6090824534	0.0002726986	8.9735099338	UP
ENSMUST00000109125,ENSMUST00000050442,ENSMUST00000109126	Spo11	0.6690170341	0.0002753597	13.4902411022	UP
ENSMUST00000030417,ENSMUST00000051477	Cdc42	0.4757707416	0.0002812937	337.0503837171	UP
ENSMUST00000025659	Zfand5	0.5066282853	0.0002820271	56.6397885892	UP
ENSMUST00000008462	Relt	-0.5551538811	0.0002835476	16.9422665716	DN
ENSMUST00000040828	H2-Ab1	0.483405336	0.0002849653	96.7312552654	UP
ENSMUST00000109799	Hck	-0.9224885162	0.0002864763	2.4891774892	DN
ENSMUST00000005509	Stx1a	1.1425005764	0.000290253	1.2372634643	UP
ENSMUST00000038537	Wtip	0.7322810518	0.0002925738	5.37711647	UP
ENSMUST00000022317	5730469M10Rik	0.5268165218	0.0002999419	68.6120182887	UP
ENSMUST00000022613	Esco2	-0.5437187182	0.0002999419	16.648199446	DN
ENSMUST00000020980	Rrm2	-0.5222081298	0.0002999419	58.6382488479	DN
	Tmem200b	1.4464140966	0.0003072927	1.088385683	UP
ENSMUST00000078079	Eif1a	0.4989587893	0.0003094819	80.5945757997	UP
ENSMUST00000039665	Troap	-0.549970123	0.0003121032	9.3206039076	DN
ENSMUST00000109775,ENSMUST00000081776	Apol9b	0.9772581075	0.0003142135	1.9064070352	UP
ENSMUST00000094324	Cdc25a	-0.5371889172	0.0003142135	26.1877076412	DN
ENSMUST00000021201	Cpd	0.5008849561	0.0003142135	24.9408608039	UP
ENSMUST00000019697	Haus5	-0.4732139223	0.0003142135	29.6415441176	DN
ENSMUST00000110387	Ncaph	-0.5193761915	0.0003142135	27.5411061286	DN
ENSMUST00000073961	Ptpre	-0.501936669	0.0003142135	56.7959183673	DN
ENSMUST00000046309	Zfp609	-0.4947401671	0.0003142999	12.532361516	DN
ENSMUST00000114840	Thy1	-0.6720049831	0.0003143845	7.7729636049	DN
ENSMUST00000036877	Dennd2a	0.6456921649	0.00031558	5.1641757246	UP
ENSMUST00000035216	Uba7	0.5469168495	0.0003156894	217.1064372212	UP
ENSMUST00000026698	Podxl	0.5446331312	0.000320491	18.9994363021	UP
ENSMUST00000042901	Smc4	-0.475149182	0.0003220128	111.6103992114	DN
	EF437368	0.5837897902	0.0003310413	47.5179856115	UP
ENSMUST00000036018	Foxa3	0.6618214316	0.000333579	6.2493863525	UP
ENSMUST00000020485	Glt8d2	0.8313664495	0.000335202	2.2981801213	UP
	AK141672	0.618786787	0.000339334	19.6058394161	UP
ENSMUST00000169035,ENSMUST00000167467	Cpeb2	0.6080188605	0.0003403648	3.0504754938	UP
ENSMUST00000009728,ENSMUST00000009727	Syngr1	0.5978639636	0.0003415971	6.0852017937	UP
ENSMUST00000100523	Hoxb2	0.6175778307	0.000344657	15.1536570375	UP
ENSMUST00000163370,ENSMUST00000002588,ENSMUST00000164263	Tiam1	-0.4923068561	0.0003490871	17.091915551	DN
	Baz2b	-0.4714736446	0.0003494063	27.7039274924	DN
ENSMUST00000100314,ENSMUST00000047761,ENSMUST00000071546	Cldn10	1.013189721	0.0003505383	2.3888888889	UP
ENSMUST00000109771,ENSMUST00000088976,ENSMUST00000081628,ENSMUST00000109774,ENSMUST00000103150	Dnmt3b	-0.4929830645	0.0003564106	34.7021870638	DN
ENSMUST00000074541,ENSMUST00000136250	Jazf1	0.6947874182	0.0003567749	2.8994178525	UP
ENSMUST00000116527	Bex4	0.5289047544	0.0003601749	48.7483953787	UP
ENSMUST00000064107	Tbc1d30	0.6572123166	0.0003633462	2.2980819989	UP
ENSMUST00000005810	Mthfd2	-0.6079544208	0.0003640487	10.768671193	DN
ENSMUST00000025486	Lmnb1	-0.4992754984	0.0003657626	144.6558418637	DN
ENSMUST00000021632	Akr1c12	-0.8315748429	0.0003696985	4.7667757774	DN
ENSMUST00000053764	Foxo1	0.5075562925	0.000369722	16.3533970085	UP
ENSMUST00000163689	Zc3h12d	0.734119422	0.000369722	2.09077563	UP
ENSMUST00000035938	Ccl5	-1.3266320841	0.0003750212	3.2291666667	DN
ENSMUST00000030456,ENSMUST00000030457	Nasp	-0.5013974144	0.0003750634	49.0187957948	DN
ENSMUST00000102564	Arrb2	-0.5184807817	0.0003762312	47.1278458844	DN
ENSMUST00000057892	Bptf	-0.4613388195	0.0003768999	40.5955497382	DN
ENSMUST00000041438,ENSMUST00000099931	Sesn1	0.4963452829	0.000378197	86.0141225962	UP
ENSMUST00000076889	Gnb5	0.5709152606	0.0003785968	15.4887611082	UP
ENSMUST00000047935	Tspyl4	0.5767291521	0.0003809216	10.960502693	UP
ENSMUST00000121440	Maml3	-0.5257872598	0.0003851507	8.6161057323	DN
ENSMUST00000032800	Tyrobp	-0.6940750921	0.0003855732	37.3083778966	DN
ENSMUST00000053116	Hs3st1	0.701392949	0.0003872273	4.7593582888	UP
ENSMUST00000070326	Ttk	-0.5439255954	0.000392488	15.8045234249	DN
ENSMUST00000090582,ENSMUST00000068586	Gyltl1b	0.5877564294	0.0003968614	10.5541718555	UP
ENSMUST00000095323	1700029J07Rik	0.6647828269	0.0004063597	7.625320161	UP
ENSMUST00000031549	Gm4951	0.5309716837	0.0004077888	18.1965973535	UP
ENSMUST00000069538	9330182L06Rik	0.6054907283	0.000410601	4.7719869707	UP
ENSMUST00000045224	Acer2	0.5719361715	0.0004155072	8.3801810386	UP
ENSMUST00000030984,ENSMUST00000114281	Rgs12	-0.4983429566	0.0004167632	21.2983870968	DN
ENSMUST00000063816	D630039A03Rik	0.5021957346	0.000423782	23.3223911541	UP
ENSMUST00000115313	Klhl13	0.6146680174	0.0004240498	3.253968254	UP
ENSMUST00000102491,ENSMUST00000097816	Crocc	-0.4993947671	0.0004240551	7.463484415	DN
ENSMUST00000027933	Dtl	-0.5115492342	0.0004246771	45.7523286363	DN
ENSMUST00000111349,ENSMUST00000168916	Pacsin3	1.0401014215	0.0004285957	1.3126491647	UP
ENSMUST00000107095	Gm15441	0.4771597469	0.000429104	273.3672857999	UP
ENSMUST00000102911,ENSMUST00000107646	Slc44a1	0.5107544049	0.000429104	13.7933149341	UP
ENSMUST00000048374	C330027C09Rik	-0.5251260754	0.0004296216	20.9271439413	DN
ENSMUST00000089402,ENSMUST00000077595,ENSMUST00000089403,ENSMUST00000082320	Porcn	0.6925483086	0.000431088	4.9494949495	UP
ENSMUST00000028395,ENSMUST00000099972	Itga4	-0.4991460871	0.0004371169	71.256629947	DN
ENSMUST00000027493	Pask	-0.5455063801	0.0004371169	9.5716526171	DN
ENSMUST00000049095	Faah	-0.595777294	0.0004394393	6.2036306235	DN
ENSMUST00000022239	Parp8	-0.5109619969	0.0004394393	23.6311662855	DN
ENSMUST00000045286	Tmem59l	1.2371228751	0.0004423805	1.1866125761	UP
ENSMUST00000078155	Impdh1	-0.5092762391	0.0004435746	48.9202172097	DN
ENSMUST00000025704	Cdca5	-0.5209496684	0.0004495188	32.6578947368	DN
ENSMUST00000029416	Ccnl1	-0.4808714139	0.000451786	86.0098406748	DN
ENSMUST00000102704,ENSMUST00000102705	Rad54l	-0.5052482573	0.000462291	21.5958142577	DN
ENSMUST00000058845	Basp1	0.568627978	0.0004656324	29.5952509444	UP
ENSMUST00000171770,ENSMUST00000062804	Fut8	0.4975227428	0.0004661206	130.4664649521	UP
ENSMUST00000097336	Lst1	-0.6035714741	0.0004661206	67.390776699	DN
ENSMUST00000069695	Tmem150a	0.6414490599	0.0004721256	8.9347536618	UP
ENSMUST00000038104	Bdp1	-0.4751547792	0.0004723148	15.6668690548	DN
ENSMUST00000043108	4930422G04Rik	-0.4957555825	0.0004731786	10.7469381942	DN
ENSMUST00000028997	Aurka	-0.5531211603	0.0004772486	27.8929324895	DN
ENSMUST00000055931	Dusp18	0.5867955739	0.0004795087	4.6393088553	UP
ENSMUST00000029559	Il6ra	-0.5629154315	0.0004795087	8.8433843384	DN
ENSMUST00000168287,ENSMUST00000026858	Plk4	-0.5096408875	0.0004795087	20.8949306146	DN
	Snx29	-0.5330410735	0.0004795087	12.9837797058	DN
ENSMUST00000130486	Gm15675	0.6186193697	0.0004810268	5.6307775965	UP
ENSMUST00000048096	Tlr4	0.4772387639	0.0004838752	18.5701275046	UP
ENSMUST00000052125	Pard6b	0.5973486807	0.0004872604	5.640459364	UP
ENSMUST00000021277	Aurkb	-0.5118176703	0.0004874061	45.7567983581	DN
ENSMUST00000069782	9030617O03Rik	0.6345350109	0.0004971471	3.8339552239	UP
ENSMUST00000059580	Setd8	-0.4928948529	0.0004971471	42.6593406593	DN
ENSMUST00000041124	Zfp704	-0.4773048348	0.0004986595	20.3791109505	DN
ENSMUST00000067252	Fam38a	-0.485452175	0.0004998088	21.6687078996	DN
ENSMUST00000110347,ENSMUST00000021564	Smoc1	0.6817154977	0.0005089592	2.6169968418	UP
ENSMUST00000056153	Fads6	1.1677957736	0.0005127173	2.0519059205	UP
ENSMUST00000043722	Lgals3bp	0.4875208591	0.0005137904	274.9838112858	UP
ENSMUST00000095899	Syne1.1	-0.4574025211	0.0005161527	14.3617886179	DN
ENSMUST00000048065	Trem3	-1.0854377591	0.0005239913	3.0606060606	DN
ENSMUST00000105379,ENSMUST00000046945	Palm	-0.5812754299	0.0005255744	9.4360333081	DN
ENSMUST00000038194	Atad2	-0.4745606067	0.0005303917	50.1441202476	DN
ENSMUST00000034244	Tmem38a	0.58894868	0.0005317332	7.1746411483	UP
ENSMUST00000070742	E330016A19Rik	-0.5140878726	0.0005325789	15.4568210263	DN
ENSMUST00000090561,ENSMUST00000102629	Psrc1	-0.5213786166	0.0005347017	19.7620396601	DN
ENSMUST00000020677,ENSMUST00000164791,ENSMUST00000101525	Upp1	0.5315430912	0.0005363534	22.1484888305	UP
ENSMUST00000044684	Helq	-0.5280906147	0.0005424679	7.6457765668	DN
ENSMUST00000024839	Sik1	-0.5110049183	0.0005474789	22.3481646274	DN
ENSMUST00000101126	Lrig1	0.6990671421	0.0005494552	1.8910450778	UP
ENSMUST00000030898	Arhgef16	0.7873853878	0.0005515056	1.8208734271	UP
ENSMUST00000028471	Smtnl1	0.6640201707	0.0005515056	7.6953793497	UP
ENSMUST00000035266	Igtp	0.4780676041	0.0005542461	82.6534653465	UP
ENSMUST00000015320,ENSMUST00000165017	Nolc1	-0.4639502977	0.0005560329	71.5111785813	DN
ENSMUST00000166250,ENSMUST00000049680	Zfp710	-0.4802518298	0.0005560329	21.9453711426	DN
ENSMUST00000030069	Ptgr1	-0.6053182033	0.0005566413	9.517669532	DN
ENSMUST00000002395	Rec8	0.5565943946	0.0005578154	45.8796068796	UP
ENSMUST00000075221	Osm	-0.5846706784	0.0005650389	5.7142857143	DN
ENSMUST00000052581,ENSMUST00000166117	Gen1	-0.5688592125	0.0005661716	5.9421841542	DN
ENSMUST00000023018,ENSMUST00000170629	Gtse1	-0.5274809843	0.0005758504	10.9375	DN
ENSMUST00000098763,ENSMUST00000077548	Cttnbp2nl	0.6798730114	0.0005949589	1.7995193271	UP
ENSMUST00000025806	Doc2g	-0.6979102155	0.0005949798	4.2568542569	DN
ENSMUST00000027393	Bard1	-0.5048058696	0.0006011023	9.675372448	DN
ENSMUST00000032240	Clec4d	-1.045626671	0.0006016696	2.2330827068	DN
ENSMUST00000087177	Lrrc66	-0.6974479222	0.0006042795	2.914507772	DN
ENSMUST00000036456	Cep72	-0.5812652267	0.0006046702	5.2720994475	DN
ENSMUST00000020949	Map2k6	-0.5854207057	0.0006046702	10.7480506823	DN
ENSMUST00000117396	Ncapg	-0.5052388704	0.0006077028	28.1860212129	DN
ENSMUST00000021957	Fam193b	-0.4315368921	0.0006102713	35.8845265589	DN
ENSMUST00000021207	Fam101b	-0.6714152213	0.0006158716	3.7571265678	DN
ENSMUST00000037502	Fam117a	-0.5059500854	0.0006158716	64.859246427	DN
ENSMUST00000161229	Gas5	-0.4763147128	0.0006158716	134.6	DN
ENSMUST00000169946	Arhgap5	0.4824654788	0.000618536	19.7196531792	UP
ENSMUST00000074525	Gulp1	0.5323143815	0.0006234484	9.629005059	UP
ENSMUST00000021283	Pik3r5	-0.5887687287	0.0006275089	3.453038674	DN
ENSMUST00000112250,ENSMUST00000112249	Cacna1d	0.5990420526	0.0006277073	1.7307692308	UP
ENSMUST00000106899	Cxcr2	-0.977873333	0.0006299264	1.0572180204	DN
ENSMUST00000023334,ENSMUST00000096052,ENSMUST00000023335	Pvrl3	0.7733900792	0.000631181	1.2859560068	UP
ENSMUST00000063920	Art2b	0.9051636656	0.0006318761	4.1464821223	UP
ENSMUST00000055190	Baiap2l1	0.937709871	0.0006331224	1.1873840445	UP
ENSMUST00000046303	Crebl2	0.5091754312	0.0006455622	28.8956934018	UP
ENSMUST00000045102	Gipc3	0.7461235718	0.000651981	9.2239685658	UP
ENSMUST00000076352	Serpinb1a	-0.5348489385	0.0006651924	65.8372579801	DN
ENSMUST00000102744	Orc1	-0.5631655255	0.0006766322	6.5843071786	DN
ENSMUST00000064889,ENSMUST00000171847,ENSMUST00000163492,ENSMUST00000097317,ENSMUST00000167692	Slc29a1	-0.5133748315	0.0006871012	43.1657166124	DN
ENSMUST00000058011	Mcm2	-0.4861169752	0.0006986868	125.8315946349	DN
ENSMUST00000122421	1700054N08Rik	-0.6761244247	0.0007116076	4.0576995129	DN
ENSMUST00000051179	Fam181b	-0.7081866835	0.0007127297	4.828990228	DN
ENSMUST00000029041	Fabp4	-1.2949534509	0.0007142435	2.4882260597	DN
ENSMUST00000078259	Nsl1	-0.5274352668	0.0007142435	16.5655544321	DN
ENSMUST00000029908	6230409E13Rik	0.5659398193	0.0007173169	2.2193658955	UP
ENSMUST00000164751	Cep290	-0.4606430047	0.0007201731	7.3412548724	DN
ENSMUST00000034243	Mmp15	-0.749525646	0.0007266846	1.4113375498	DN
ENSMUST00000023405	Arl6	0.5322252981	0.0007369601	15.4670698925	UP
ENSMUST00000117185	Gm5530	1.1882911745	0.0007397781	1.8445121951	UP
ENSMUST00000097680	Rab18	0.4555349871	0.0007532845	93.5533333333	UP
	Obscn	0.5389900763	0.0007638709	1.4479386798	UP
ENSMUST00000007207	Clcn2	-0.5302410923	0.0007684615	5.1284175642	DN
ENSMUST00000025983	Ccnj	0.5601224265	0.000777363	14.7336657045	UP
ENSMUST00000070353	Slc24a5	0.4888643432	0.0007775208	45.149330587	UP
ENSMUST00000068225,ENSMUST00000028771	Nusap1	-0.4779997269	0.0007830469	47.7060020346	DN
ENSMUST00000037964	Txlnb	0.7206208478	0.0007894354	1.709017315	UP
ENSMUST00000041639	Syne1	-0.5620778156	0.0007930839	1.8115107914	DN
ENSMUST00000114233,ENSMUST00000101286	Htra3	0.7502103354	0.0007974954	1.5264842841	UP
	4831440E17Rik	0.6349951628	0.0007977992	3.4484602224	UP
ENSMUST00000033930	Dusp4	0.5264385292	0.0007982503	29.492364837	UP
ENSMUST00000058135	Gm527	0.7166839479	0.0008053418	4.6879286694	UP
ENSMUST00000015467	Slc39a1	0.4703415236	0.0008069442	75.4273504274	UP
ENSMUST00000058669	Gnat2	0.616530585	0.0008171669	9.9474984558	UP
ENSMUST00000057569	Ltb4r1	-0.8910612227	0.0008430855	3.845323741	DN
ENSMUST00000112460,ENSMUST00000036584	Pank1	-0.49413837	0.0008439444	17.5556460369	DN
ENSMUST00000002095	Mll1	-0.4279113738	0.0008482166	55.2322745839	DN
	Hmga2-ps1	-0.9518990824	0.0008561872	2.5016567263	DN
ENSMUST00000041133	Fam110c	0.4995538128	0.000857006	24.3890554723	UP
ENSMUST00000010904	Phlda2	-0.6996489631	0.000870731	10.7755102041	DN
ENSMUST00000019074	Ccl4	-0.6607196803	0.0008720947	15.6621004566	DN
ENSMUST00000018963,ENSMUST00000038946	Lsp1	-0.4929913545	0.0008736421	66.4218504966	DN
