Reanalysed, two affy_ctrls_lines deleted						
ID	Gene.symbol	logFC	adj.P.Val	P.Value	t	Gene.title
1428920_at	Hmg20a	-1.941248207	0.0270360174	0.000906719	-16.5280662188	high mobility group 20A
1427947_at	B9d2	-2.5645564774	0.0270360174	0.0009070444	-16.5258318182	B9 protein domain 2
1451799_at	Ccdc25	-1.3222034699	0.0270360174	0.000907345	-16.5237687963	coiled-coil domain containing 25
1429907_at	1700094D03Rik	-1.4340989805	0.0270360174	0.0009079526	-16.5196008989	RIKEN cDNA 1700094D03 gene
1451247_at	Mfsd1	1.8988247173	0.0270474209	0.0009101241	16.5047384446	major facilitator superfamily domain containing 1
1452596_at	LOC100862456///Polr2k	-1.2370961825	0.0270474209	0.0009107197	-16.5006702631	DNA-directed RNA polymerases I, II, and III subunit RPABC4///polymerase (RNA) II (DNA directed) polypeptide K
1448771_a_at	Fth1	0.686106915	0.0270484901	0.0009139561	16.4786283058	ferritin heavy polypeptide 1
1438117_x_at	Tmem41b	1.1526000885	0.0270484901	0.0009194998	16.4411200994	transmembrane protein 41B
1415882_at	Ghitm	0.610682815	0.0270484901	0.0009197128	16.4396846762	growth hormone inducible transmembrane protein
1434510_at	Papss2	1.2745081104	0.0270484901	0.0009197648	16.4393344504	3'-phosphoadenosine 5'-phosphosulfate synthase 2
1426790_at	Ssrp1	0.7776138803	0.0270484901	0.0009200871	16.4371641381	structure specific recognition protein 1
1452186_at	Rbm5	-0.8748330137	0.0270484901	0.0009207439	-16.4327447301	RNA binding motif protein 5
1444943_at		-4.5573969811	0.0270484901	0.000921665	-16.4265539285	
1422617_at	Gm4297///Gm10230///Gm14632///Gm10488///Gm14819///Gm10486///Gm10487///Gm10096///Gm10147///Gm10058///Gm14525///Gm2030///Gm2012///Gm2005///Gm6121///Gm5934///Gm5169///Gm4836	-0.3118181016	0.0270484901	0.0009230619	-16.4171818005	predicted gene 4297///predicted gene 10230///predicted gene 14632///predicted gene 10488///predicted gene 14819///predicted gene 10486///predicted gene 10487///predicted gene 10096///predicted gene 10147///predicted gene 10058///predicted gene 14525///predicted gene 2030///predicted gene 2012///predicted pseudogene 2005///predicted gene 6121///predicted gene 5934///predicted gene 5169///predicted gene 4836
1460402_at	Brpf1	-2.3887951374	0.0270484901	0.0009241528	-16.4098760111	bromodomain and PHD finger containing, 1
1415763_a_at	Tmem234	-2.412687199	0.0270484901	0.0009243461	-16.4085826922	transmembrane protein 234
1416812_at	Tia1	-1.8416380723	0.0270484901	0.0009245879	-16.406965466	cytotoxic granule-associated RNA binding protein 1
1453849_s_at	Hnrnpab	2.0391337988	0.0270484901	0.0009250607	16.4038048421	heterogeneous nuclear ribonucleoprotein A/B
1460716_a_at	Cbfb	1.36446704	0.027102928	0.000928117	16.38342744	core binding factor beta
1423690_s_at	Gpsm1	-1.7356213521	0.0271478046	0.0009308502	-16.3652816421	G-protein signalling modulator 1 (AGS3-like, C. elegans)
1437005_a_at	Rpl18	-0.8755976663	0.0271619206	0.0009326898	-16.353110235	ribosomal protein L18
1450720_at	Acp1	0.6574440321	0.0271619206	0.0009340066	16.3444176704	acid phosphatase 1, soluble
1448497_at	Ercc3	-1.2148766039	0.0271619206	0.00093582	-16.3324739063	excision repair cross-complementing rodent repair deficiency, complementation group 3
1419275_at	Dazap1	-1.2556732459	0.0271619206	0.0009361226	-16.3304841436	DAZ associated protein 1
1450912_at	Ms4a1	-0.5154337264	0.0272042766	0.0009387813	-16.313038302	membrane-spanning 4-domains, subfamily A, member 1
1460495_s_at	Htra2	-0.9774935075	0.0272582531	0.0009418453	-16.2930171012	HtrA serine peptidase 2
1416313_at	Mllt11	-1.6034153295	0.0272680209	0.0009443878	-16.2764714265	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11
1428362_at	Eif4g2	1.4639615069	0.0272680209	0.0009453723	16.2700806903	eukaryotic translation initiation factor 4, gamma 2
1418248_at	Gla	2.8434383306	0.0272680209	0.0009460625	16.2656062476	galactosidase, alpha
1421418_a_at	Psg19	-0.2633092184	0.0272680209	0.0009469899	-16.2596007592	pregnancy specific glycoprotein 19
1438318_x_at	Ngdn	-1.4222416863	0.0272895306	0.0009489396	-16.247001375	neuroguidin, EIF4E binding protein
1415725_at	Rrn3	1.2209745736	0.0272936363	0.0009508063	16.2349714132	RRN3 RNA polymerase I transcription factor homolog (yeast)
1421880_at	Mtmr1	1.2561613844	0.0272936363	0.0009514882	16.2305856307	myotubularin related protein 1
1419543_a_at	Tra2b	1.8809938886	0.0274266278	0.0009578999	16.1895518624	transformer 2 beta homolog (Drosophila)
1416519_at	Gm4604///Rpl36	-1.5990982188	0.0274266278	0.0009585419	-16.1854636545	predicted gene 4604///ribosomal protein L36
1433928_a_at	Rpl13a	-1.1606576575	0.0274847962	0.0009617897	-16.1648405011	ribosomal protein L13A
1448893_at	Ncor2	-2.5427477818	0.0274847962	0.0009629975	-16.1571957166	nuclear receptor co-repressor 2
1423799_at	Gm5471///Eif1	0.228888815	0.0275526994	0.000966591	16.1345276837	predicted pseudogene 5471///eukaryotic translation initiation factor 1
1415672_at	Golga7	1.0113587524	0.0275543077	0.0009678618	16.126538949	golgi autoantigen, golgin subfamily a, 7
1422497_at	Slc30a5	1.9809355098	0.0275557594	0.0009708288	16.107943137	solute carrier family 30 (zinc transporter), member 5
1457675_at	2510002D24Rik	-2.3375944705	0.0275557594	0.0009710639	-16.1064725993	RIKEN cDNA 2510002D24 gene
1426675_at	Tomm70a	1.8077470193	0.0275557594	0.0009734624	16.0915018031	translocase of outer mitochondrial membrane 70 homolog A (yeast)
1449024_a_at	Hexa	0.455192755	0.0275557594	0.0009735679	16.0908443356	hexosaminidase A
1423467_at	Ms4a4b	2.5681744755	0.0275557594	0.000973985	16.0882466667	membrane-spanning 4-domains, subfamily A, member 4B
1415991_a_at	Klhdc3	-0.5968919479	0.0275715227	0.0009776603	-16.06542086	kelch domain containing 3
1416235_at	Lrrc59	0.5578643633	0.0275715227	0.0009779351	16.0637190341	leucine rich repeat containing 59
1453181_x_at	Plscr1	1.41298487	0.0275715227	0.0009791415	16.0562550357	phospholipid scramblase 1
1424872_at	Zfp932	-0.9844293958	0.0275715227	0.0009794027	-16.0546404079	zinc finger protein 932
1437024_at	Smpd4	-0.372309535	0.0275930371	0.000981383	-16.0424199476	sphingomyelin phosphodiesterase 4
1419384_at	Pick1	-2.3766518828	0.0277250743	0.0009883563	-15.9996563058	protein interacting with C kinase 1
1417665_a_at	Cpsf1	-1.214323092	0.0277250743	0.0009885229	-15.9986392673	cleavage and polyadenylation specific factor 1
1448237_x_at	Ldhb	-0.4927603775	0.0277590104	0.0009914587	-15.9807631751	lactate dehydrogenase B
1415785_a_at	Cct8	3.0011260835	0.0277590104	0.0009931458	15.9705227778	chaperonin containing Tcp1, subunit 8 (theta)
1420679_a_at	Aig1	0.966288299	0.0277590104	0.0009934031	15.968963411	androgen-induced 1
1421096_at	Trpc1	2.686629888	0.0277698332	0.0009972248	15.9458634263	transient receptor potential cation channel, subfamily C, member 1
1433822_x_at	Anapc5	-1.1600603925	0.0277698332	0.000997248	-15.9457233548	anaphase-promoting complex subunit 5
1421308_at	Car13	0.6040764302	0.0277698332	0.0009974621	15.9444331914	carbonic anhydrase 13
1416155_at	Hmgb3	2.731037409	0.0277722888	0.0009987742	15.9365322271	high mobility group box 3
1417648_s_at	Snx5	1.1053548853	0.0278032271	0.0010011122	15.9224899601	sorting nexin 5
1434148_at	Tcf4	-1.3235295723	0.0278177609	0.0010038887	-15.9058724041	transcription factor 4
1432416_a_at	Npm1	2.4396862835	0.0278177609	0.0010040875	15.9046847561	nucleophosmin 1
1423960_at	Lpcat3	-1.2857995881	0.0278196864	0.0010053831	-15.8969541713	lysophosphatidylcholine acyltransferase 3
1416217_a_at	Rpl37a	-1.7076572138	0.0278474062	0.0010090252	-15.8752953053	ribosomal protein L37a
1434543_a_at	Bola2	-2.3969067074	0.0278474062	0.0010111048	-15.8629758309	bolA-like 2 (E. coli)
1434998_at	Iqgap1	-1.038706545	0.0278474062	0.0010112926	-15.8618650956	IQ motif containing GTPase activating protein 1
1434287_at	Agpat5	0.7258924589	0.0278474062	0.001012434	15.8551204888	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)
1438945_x_at	Gja1	2.4952160635	0.0278474062	0.001013107	15.851148511	gap junction protein, alpha 1
1450103_a_at	Cyth2	-0.621247212	0.0278474062	0.0010137487	-15.8473643334	cytohesin 2
1416102_at	Ywhaz	2.7294861044	0.0278598136	0.0010154282	15.8374759822	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide
1426378_at	Eif4b	0.9254152621	0.0279327126	0.0010201378	15.8098666598	eukaryotic translation initiation factor 4B
1455694_at	Nbeal2	-4.0617455655	0.0279327126	0.0010224005	-15.7966641109	neurobeachin-like 2
1428046_a_at	Zfx	2.0732065929	0.0279327126	0.0010224228	15.796534296	zinc finger protein X-linked
1448781_at	Nab1	1.4559779884	0.0279327126	0.0010240378	15.7871357131	Ngfi-A binding protein 1
1417612_at	Ier5	0.6281756962	0.0279327126	0.0010252371	15.7801695914	immediate early response 5
1436416_x_at	Timm10b	-0.9523593613	0.0279327126	0.0010257825	-15.7770050536	translocase of inner mitochondrial membrane 10B
1415745_a_at	Dscr3	-0.2595960741	0.0279327126	0.0010267026	-15.7716720915	Down syndrome critical region gene 3
1422794_at	Cul3	1.1830780948	0.02793837	0.0010281419	15.7633430915	cullin 3
1418999_at	2310033P09Rik	-1.7113431835	0.0280317132	0.0010335817	-15.7320062956	RIKEN cDNA 2310033P09 gene
1421375_a_at	S100a6	1.0067753673	0.0280317132	0.0010340478	15.7293320644	S100 calcium binding protein A6 (calcyclin)
1424968_at	Ces2g	1.2224679103	0.0280394642	0.0010362892	15.7164939037	carboxylesterase 2G
1433486_at	Clcn3	1.6486355713	0.0280394642	0.0010369915	15.7124790015	chloride channel, voltage-sensitive 3
1456494_a_at	Trim30d///Trim30a	3.2402865068	0.0280394642	0.001038041	15.7064864181	tripartite motif-containing 30D///tripartite motif-containing 30A
1415707_at	Anapc2	-1.3898142834	0.0280737555	0.0010405477	-15.6922063674	anaphase promoting complex subunit 2
1420985_at	Ash1l	-0.7034678587	0.0281681034	0.0010452862	-15.6653418497	ash1 (absent, small, or homeotic)-like (Drosophila)
1425364_a_at	Slc3a2	-0.4511928425	0.0281802403	0.0010469785	-15.6557874647	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2
1450958_at	Tm4sf1	3.9126206755	0.0283169787	0.0010533067	15.6202473663	transmembrane 4 superfamily member 1
1419287_at	Tmem208	-2.12442042	0.0283336653	0.0010577264	-15.5955994293	transmembrane protein 208
1418115_s_at	Tor1aip2	1.7144393263	0.0283336653	0.0010589993	15.588526637	torsin A interacting protein 2
1436077_a_at	Fcho1	-1.8601144714	0.0283336653	0.0010611688	-15.5764984982	FCH domain only 1
1423098_at	Capn7	2.3813313334	0.0283336653	0.0010616742	15.5737014821	calpain 7
1452284_at	Ptprz1	-0.2218043783	0.0283336653	0.001062095	-15.5713743165	protein tyrosine phosphatase, receptor type Z, polypeptide 1
1452866_at	Nars	0.3916956538	0.0283336653	0.0010628066	15.5674408017	asparaginyl-tRNA synthetase
1450949_at	Katna1	1.7046570845	0.0283336653	0.0010636649	15.5627019393	katanin p60 (ATPase-containing) subunit A1
1417340_at	Gm12669///Glrx3	1.7886554598	0.0283336653	0.0010649035	15.5558718768	glutaredoxin 3 pseudogene///glutaredoxin 3
1420129_s_at	Rtcb	-1.2052872088	0.0283336653	0.001066218	-15.5486358858	RNA 2',3'-cyclic phosphate and 5'-OH ligase
1433799_at	Rdh13	-0.8854725605	0.0283336653	0.0010664147	-15.5475538727	retinol dehydrogenase 13 (all-trans and 9-cis)
1419945_s_at	Rab2a	2.2963987834	0.0283386612	0.0010678517	15.5396592451	RAB2A, member RAS oncogene family
1455581_x_at	Gm20559	-1.6025325048	0.0283471669	0.0010695183	-15.5305214169	predicted gene, 20559
1452226_at	Rcc2	-1.5134018536	0.0283471669	0.0010706709	-15.5242133199	regulator of chromosome condensation 2
1437331_a_at	Arf3	1.9086012805	0.0283778045	0.001074613	15.5027076978	ADP-ribosylation factor 3
1428306_at	Ddit4	1.4638578863	0.0283778045	0.0010806846	15.4697964375	DNA-damage-inducible transcript 4
1424925_at	Sec63	0.4498265261	0.0283778045	0.0010837642	15.45319975	SEC63-like (S. cerevisiae)
1448246_at	Hdac1	-1.354739452	0.0283778045	0.0010839813	-15.4520323388	histone deacetylase 1
1417424_at	Ier3ip1	1.2755123211	0.0283778045	0.0010851117	15.445958648	immediate early response 3 interacting protein 1
1437328_x_at	Cpsf3	-0.3693438415	0.0283778045	0.0010860713	-15.4408091714	cleavage and polyadenylation specificity factor 3
1420704_at	Csf2ra	-1.8995943231	0.0283778045	0.0010867671	-15.4370788589	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)
1448368_at	Dctn6	-1.6968233129	0.0283778045	0.001086788	-15.4369668665	dynactin 6
1431074_a_at	Pitpnc1	0.3448196241	0.0283778045	0.0010874944	15.4331835303	phosphatidylinositol transfer protein, cytoplasmic 1
1423154_at	BC005537	-0.9735604156	0.0283778045	0.001087729	-15.4319281623	cDNA sequence BC005537
1424222_s_at	Rad23b	3.4207437879	0.0283778045	0.0010884739	15.4279431643	RAD23 homolog B, nucleotide excision repair protein
1423985_at	Gm15776///Gng5	-0.7939115813	0.0283778045	0.0010886236	-15.4271427342	predicted gene 15776///guanine nucleotide binding protein (G protein), gamma 5
1459882_at	Asf1a	-0.3777929771	0.0283778045	0.0010892077	-15.4240218122	anti-silencing function 1A histone chaperone
1417296_at	Gm1862///Atf1	0.8012196944	0.0283778045	0.0010896888	15.4214522785	predicted pseudogene 1862///activating transcription factor 1
1451390_s_at	Zfand2b	-1.7781054226	0.0283778045	0.0010905882	-15.4166537842	zinc finger, AN1 type domain 2B
1456195_x_at	Itgb5	-1.8615696449	0.0283931752	0.0010924302	-15.406842187	integrin beta 5
1416593_at	Glrx	1.955256651	0.0283951945	0.0010949748	15.3933261072	glutaredoxin
1419753_at	Nfx1	0.4798420481	0.0283951945	0.0010950108	15.3931350102	nuclear transcription factor, X-box binding 1
1455035_s_at	Nop56	-1.0130286913	0.028449403	0.0010983551	-15.3754370169	NOP56 ribonucleoprotein
1435463_s_at	Myo1d	1.2673212141	0.0284569406	0.0010999003	15.3672848789	myosin ID
1451324_s_at	Fyttd1	0.8135553071	0.0285346381	0.0011044549	15.3433459167	forty-two-three domain containing 1
1424505_at	Gm5512///Rmnd1	-0.3147298683	0.0285346381	0.0011087571	-15.320858087	required for meiotic nuclear division 1 pseudogene///required for meiotic nuclear division 1 homolog
1415839_a_at	Npm1	1.0259677725	0.0285346381	0.0011091826	15.3186407785	nucleophosmin 1
1450840_a_at	Gm32211///Rpl39	0.288016055	0.0285346381	0.0011092521	15.3182786163	predicted gene, 32211///ribosomal protein L39
1426594_at	Frmd4b	-0.3508328863	0.0285346381	0.0011093688	-15.317670473	FERM domain containing 4B
1453725_a_at	Mrps7	-1.7904162709	0.0285346381	0.0011125414	-15.3011759123	mitchondrial ribosomal protein S7
1434648_a_at	Ccm2	-1.7343732035	0.0285346381	0.0011129136	-15.299244938	cerebral cavernous malformation 2
1460693_a_at	Col9a3	-0.2436504011	0.0285346381	0.0011136321	-15.2955203957	collagen, type IX, alpha 3
1418816_at	Chmp1b	0.4253346583	0.0285346381	0.0011142217	15.2924663181	charged multivesicular body protein 1B
1448276_at	Tspan4	-1.2471899903	0.0285366532	0.001115558	-15.285552095	tetraspanin 4
1438853_x_at	Ddx54	-1.6723532118	0.028570448	0.0011192521	-15.2664981746	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
1448305_at	Rab6a	1.1843799815	0.028570448	0.0011193975	15.2657501617	RAB6A, member RAS oncogene family
1432543_a_at	Klf13	-2.8884905864	0.0285762391	0.0011212833	-15.2560581397	Kruppel-like factor 13
1425167_a_at	Gngt1	-0.2670370294	0.0285762391	0.0011221432	-15.2516459801	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1
1417856_at	Relb	-1.3478179683	0.0285824993	0.0011236487	-15.2439325509	avian reticuloendotheliosis viral (v-rel) oncogene related B
1416708_a_at	Gramd1a	-2.04426156	0.0285885445	0.0011255035	-15.2344491126	GRAM domain containing 1A
1448178_a_at	Cct3	-0.27953576	0.0285885445	0.0011266473	-15.2286114532	chaperonin containing Tcp1, subunit 3 (gamma)
1417452_a_at	Fau	-1.2982091088	0.0285885445	0.0011307202	-15.2078909568	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)
1416963_at	Ubac1	-1.4581820274	0.0285885445	0.001134326	-15.189631909	ubiquitin associated domain containing 1
1417161_at	Cdk2ap2	-1.4256023345	0.0285885445	0.0011343939	-15.1892888011	CDK2-associated protein 2
1427181_at	Ldlrad4	-0.5393263996	0.0285885445	0.0011353942	-15.1842377419	low density lipoprotein receptor class A domain containing 4
1421739_a_at	Matk	-2.3083344595	0.0285885445	0.0011361136	-15.1806090144	megakaryocyte-associated tyrosine kinase
1426206_at	Robo4	-1.6126602324	0.0285885445	0.0011367957	-15.1771714163	roundabout guidance receptor 4
1436180_at	Dnajc5	-1.0295384213	0.0285885445	0.0011378594	-15.171816256	DnaJ heat shock protein family (Hsp40) member C5
1415732_at	Abhd16a	-0.7452880158	0.0285885445	0.0011383592	-15.1693023328	abhydrolase domain containing 16A
1423824_at	Wls	1.1208187776	0.0285885445	0.0011394801	15.1636698582	wntless homolog (Drosophila)
1452090_a_at	Olfm3	-0.262788969	0.0285885445	0.0011411409	-15.1553387216	olfactomedin 3
1430164_a_at	Grb10	-2.5934675978	0.0285885445	0.0011424073	-15.1489968994	growth factor receptor bound protein 10
1427150_at	Kmt2c	-2.2983401089	0.0285885445	0.0011439123	-15.141472545	lysine (K)-specific methyltransferase 2C
1436498_at	Arih1	2.0135084571	0.0285885445	0.0011456864	15.1326206229	ariadne RBR E3 ubiquitin protein ligase 1
1450192_at	Lhcgr	0.5885880106	0.0285885445	0.0011457549	15.1322794081	luteinizing hormone/choriogonadotropin receptor
1416183_a_at	Ldhb	-0.3757378376	0.0285885445	0.0011465214	-15.1284608696	lactate dehydrogenase B
1456374_x_at	Eif3c	-0.9313847576	0.0285885445	0.0011465657	-15.1282404668	eukaryotic translation initiation factor 3, subunit C
1417039_a_at	Cul7	-2.5289475463	0.0286214018	0.0011503333	-15.1095234964	cullin 7
1460178_at	Lonp2	1.3512029418	0.0286214018	0.0011507705	15.1073570973	lon peptidase 2, peroxisomal
1452077_at	Ddx3y	2.7963854715	0.0286214018	0.0011516677	15.1029146889	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked
1419027_s_at	Gltp	1.3428721971	0.0286287195	0.0011547359	15.0877582843	glycolipid transfer protein
1431890_a_at	Mllt3	2.186890075	0.0286287195	0.001155524	15.0838741274	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3
1437985_a_at	2310061I04Rik	-1.4712589334	0.0286287195	0.0011557473	-15.0827741223	RIKEN cDNA 2310061I04 gene
1436586_x_at	Rps14	-2.5574204175	0.0286428952	0.001157582	-15.0737485771	ribosomal protein S14
1416684_at	Fbl	2.3085669718	0.028647419	0.0011590274	15.0666517509	fibrillarin
1426240_at	Chmp4b	1.3101439588	0.028648854	0.0011608635	15.0576535343	charged multivesicular body protein 4B
1454929_s_at	Safb	-1.1213683488	0.028648854	0.0011616656	-15.0537291291	scaffold attachment factor B
1418034_at	Mrps9	-0.218631548	0.028648854	0.0011628733	-15.0478272086	mitochondrial ribosomal protein S9
1430749_at	2810040C05Rik	-2.2171042153	0.0286554848	0.0011652082	-15.0364398923	RIKEN cDNA 2810040C05 gene
1452519_a_at	Zfp36	2.6578217048	0.0286554848	0.0011665603	15.0298604477	zinc finger protein 36
1434396_a_at	Gm8894///Gm5526///Myl6	-0.3131126475	0.0286554848	0.001167413	-15.0257163616	myosin light polypeptide 6 alkali smooth muscle and non-muscle protein, pseudogene///myosin, light polypeptide 6, alkali, smooth muscle and non-muscle pseudogene///myosin, light polypeptide 6, alkali, smooth muscle and non-muscle
1439436_x_at	Incenp	-1.0553665525	0.0286554848	0.001169457	-15.0157993245	inner centromere protein
1424347_at	Ppp6c	1.7669053413	0.0286816498	0.0011717889	15.0045145685	protein phosphatase 6, catalytic subunit
1450141_at	Abcg3	0.360008983	0.0287242328	0.0011747945	14.9900144567	ATP-binding cassette, sub-family G (WHITE), member 3
